LECROYWS44Xs,11541,Waveform
Segments,1,SegmentSize,100001
Segment,TrigTime,TimeSinceSegment1
#1,16-Apr-2016 11:14:11,0
Time,Ampl
-0.0022209,0.556861
-0.00222085,0.557419
-0.0022208,0.557295
-0.00222075,0.556985
-0.0022207,0.557543
-0.00222065,0.558411
-0.0022206,0.557605
-0.00222055,0.557791
-0.0022205,0.558101
-0.00222045,0.558225
-0.0022204,0.557853
-0.00222035,0.557605
-0.0022203,0.558101
-0.00222025,0.558225
-0.0022202,0.558535
-0.00222015,0.558039
-0.0022201,0.558535
-0.00222005,0.558163
-0.00222,0.558225
-0.00221995,0.558163
-0.0022199,0.557667
-0.00221985,0.558659
-0.0022198,0.558535
-0.00221975,0.558659
-0.0022197,0.558535
-0.00221965,0.558721
-0.0022196,0.559032
-0.00221955,0.558783
-0.0022195,0.559094
-0.00221945,0.558783
-0.0022194,0.558783
-0.00221935,0.559218
-0.0022193,0.559032
-0.00221925,0.559032
-0.0022192,0.558969
-0.00221915,0.559528
-0.0022191,0.559962
-0.00221905,0.559652
-0.002219,0.559156
-0.00221895,0.559466
-0.0022189,0.559342
-0.00221885,0.559466
-0.0022188,0.559838
-0.00221875,0.559404
-0.0022187,0.559528
-0.00221865,0.559962
-0.0022186,0.560148
-0.00221855,0.559714
-0.0022185,0.560086
-0.00221845,0.56052
-0.0022184,0.56052
-0.00221835,0.5599
-0.0022183,0.5599
-0.00221825,0.560706
-0.0022182,0.5599
-0.00221815,0.560768
-0.0022181,0.560644
-0.00221805,0.560148
-0.002218,0.560458
-0.00221795,0.560396
-0.0022179,0.5599
-0.00221785,0.561078
-0.0022178,0.561016
-0.00221775,0.560954
-0.0022177,0.560582
-0.00221765,0.560644
-0.0022176,0.560768
-0.00221755,0.560892
-0.0022175,0.560706
-0.00221745,0.561202
-0.0022174,0.56114
-0.00221735,0.56145
-0.0022173,0.561202
-0.00221725,0.560892
-0.0022172,0.561078
-0.00221715,0.561574
-0.0022171,0.561574
-0.00221705,0.561264
-0.002217,0.561512
-0.00221695,0.561326
-0.0022169,0.561946
-0.00221685,0.561946
-0.0022168,0.561946
-0.00221675,0.561202
-0.0022167,0.561388
-0.00221665,0.562442
-0.0022166,0.562132
-0.00221655,0.561946
-0.0022165,0.562008
-0.00221645,0.561822
-0.0022164,0.561946
-0.00221635,0.562318
-0.0022163,0.561264
-0.00221625,0.56269
-0.0022162,0.561822
-0.00221615,0.561946
-0.0022161,0.561822
-0.00221605,0.563
-0.002216,0.562256
-0.00221595,0.563248
-0.0022159,0.562566
-0.00221585,0.563
-0.0022158,0.563
-0.00221575,0.563
-0.0022157,0.563
-0.00221565,0.56331
-0.0022156,0.563248
-0.00221555,0.562318
-0.0022155,0.563062
-0.00221545,0.563372
-0.0022154,0.563124
-0.00221535,0.563744
-0.0022153,0.563434
-0.00221525,0.562876
-0.0022152,0.563496
-0.00221515,0.563434
-0.0022151,0.56331
-0.00221505,0.563682
-0.002215,0.564364
-0.00221495,0.563496
-0.0022149,0.563186
-0.00221485,0.56362
-0.0022148,0.564054
-0.00221475,0.563496
-0.0022147,0.564426
-0.00221465,0.563992
-0.0022146,0.56424
-0.00221455,0.564551
-0.0022145,0.563868
-0.00221445,0.56362
-0.0022144,0.564488
-0.00221435,0.564364
-0.0022143,0.564364
-0.00221425,0.564737
-0.0022142,0.564861
-0.00221415,0.565109
-0.0022141,0.564737
-0.00221405,0.564364
-0.002214,0.564799
-0.00221395,0.564178
-0.0022139,0.564551
-0.00221385,0.564737
-0.0022138,0.565171
-0.00221375,0.564923
-0.0022137,0.565109
-0.00221365,0.565915
-0.0022136,0.565295
-0.00221355,0.565295
-0.0022135,0.565481
-0.00221345,0.565481
-0.0022134,0.565729
-0.00221335,0.565915
-0.0022133,0.565419
-0.00221325,0.565481
-0.0022132,0.566225
-0.00221315,0.566473
-0.0022131,0.565853
-0.00221305,0.566473
-0.002213,0.566845
-0.00221295,0.566039
-0.0022129,0.566163
-0.00221285,0.566597
-0.0022128,0.566411
-0.00221275,0.567093
-0.0022127,0.566473
-0.00221265,0.567217
-0.0022126,0.567155
-0.00221255,0.566597
-0.0022125,0.566969
-0.00221245,0.567899
-0.0022124,0.566411
-0.00221235,0.567713
-0.0022123,0.567341
-0.00221225,0.567589
-0.0022122,0.567093
-0.00221215,0.568147
-0.0022121,0.567527
-0.00221205,0.567837
-0.002212,0.567837
-0.00221195,0.567899
-0.0022119,0.568147
-0.00221185,0.568085
-0.0022118,0.568209
-0.00221175,0.568271
-0.0022117,0.568891
-0.00221165,0.568953
-0.0022116,0.568829
-0.00221155,0.569263
-0.0022115,0.568023
-0.00221145,0.568209
-0.0022114,0.569015
-0.00221135,0.568953
-0.0022113,0.569263
-0.00221125,0.569573
-0.0022112,0.570504
-0.00221115,0.57007
-0.0022111,0.569945
-0.00221105,0.570132
-0.002211,0.570752
-0.00221095,0.570876
-0.0022109,0.570194
-0.00221085,0.57131
-0.0022108,0.57162
-0.00221075,0.571
-0.0022107,0.570876
-0.00221065,0.57162
-0.0022106,0.57131
-0.00221055,0.571682
-0.0022105,0.571868
-0.00221045,0.572364
-0.0022104,0.572736
-0.00221035,0.572426
-0.0022103,0.572612
-0.00221025,0.572984
-0.0022102,0.573356
-0.00221015,0.573976
-0.0022101,0.573976
-0.00221005,0.574038
-0.00221,0.574844
-0.00220995,0.575464
-0.0022099,0.575651
-0.00220985,0.575278
-0.0022098,0.576581
-0.00220975,0.577325
-0.0022097,0.577139
-0.00220965,0.577883
-0.0022096,0.578813
-0.00220955,0.578875
-0.0022095,0.578937
-0.00220945,0.580425
-0.0022094,0.58117
-0.00220935,0.581728
-0.0022093,0.582658
-0.00220925,0.583402
-0.0022092,0.584456
-0.00220915,0.584952
-0.0022091,0.586316
-0.00220905,0.587371
-0.002209,0.589355
-0.00220895,0.589541
-0.0022089,0.591215
-0.00220885,0.592704
-0.0022088,0.59382
-0.00220875,0.595308
-0.0022087,0.59661
-0.00220865,0.598905
-0.0022086,0.600889
-0.00220855,0.602749
-0.0022085,0.604796
-0.00220845,0.606656
-0.0022084,0.609013
-0.00220835,0.610377
-0.0022083,0.613539
-0.00220825,0.61602
-0.0022082,0.618376
-0.00220815,0.620919
-0.0022081,0.624019
-0.00220805,0.62681
-0.002208,0.62991
-0.00220795,0.633693
-0.0022079,0.635801
-0.00220785,0.639956
-0.0022078,0.644359
-0.00220775,0.647646
-0.0022077,0.651862
-0.00220765,0.656327
-0.0022076,0.658994
-0.00220755,0.664079
-0.0022075,0.668977
-0.00220745,0.672078
-0.0022074,0.677101
-0.00220735,0.681752
-0.0022073,0.686899
-0.00220725,0.69248
-0.0022072,0.697999
-0.00220715,0.70327
-0.0022071,0.708293
-0.00220705,0.713812
-0.002207,0.719641
-0.00220695,0.725408
-0.0022069,0.731919
-0.00220685,0.737562
-0.0022068,0.744693
-0.00220675,0.750708
-0.0022067,0.756599
-0.00220665,0.762428
-0.0022066,0.769994
-0.00220655,0.77328
-0.0022065,0.779668
-0.00220645,0.785373
-0.0022064,0.789031
-0.00220635,0.792938
-0.0022063,0.797465
-0.00220625,0.800069
-0.0022062,0.805402
-0.00220615,0.807449
-0.0022061,0.809681
-0.00220605,0.813154
-0.002206,0.815448
-0.00220595,0.817246
-0.0022059,0.818859
-0.00220585,0.820347
-0.0022058,0.821835
-0.00220575,0.824502
-0.0022057,0.824874
-0.00220565,0.826114
-0.0022056,0.827974
-0.00220555,0.829029
-0.0022055,0.829401
-0.00220545,0.831571
-0.0022054,0.831633
-0.00220535,0.833121
-0.0022053,0.834051
-0.00220525,0.834486
-0.0022052,0.835912
-0.00220515,0.836222
-0.0022051,0.836408
-0.00220505,0.837586
-0.002205,0.838516
-0.00220495,0.839756
-0.0022049,0.840005
-0.00220485,0.841555
-0.0022048,0.841369
-0.00220475,0.841431
-0.0022047,0.842051
-0.00220465,0.842857
-0.0022046,0.843415
-0.00220455,0.844097
-0.0022045,0.844655
-0.00220445,0.844345
-0.0022044,0.84571
-0.00220435,0.845337
-0.0022043,0.844469
-0.00220425,0.845275
-0.0022042,0.845896
-0.00220415,0.846082
-0.0022041,0.847136
-0.00220405,0.846702
-0.002204,0.846392
-0.00220395,0.846268
-0.0022039,0.846826
-0.00220385,0.846578
-0.0022038,0.84788
-0.00220375,0.846888
-0.0022037,0.84695
-0.00220365,0.846888
-0.0022036,0.847012
-0.00220355,0.845772
-0.0022035,0.846888
-0.00220345,0.846702
-0.0022034,0.846516
-0.00220335,0.846578
-0.0022033,0.846888
-0.00220325,0.845958
-0.0022032,0.846206
-0.00220315,0.845896
-0.0022031,0.844903
-0.00220305,0.845958
-0.002203,0.845027
-0.00220295,0.845275
-0.0022029,0.845586
-0.00220285,0.844221
-0.0022028,0.843849
-0.00220275,0.843911
-0.0022027,0.843105
-0.00220265,0.843291
-0.0022026,0.843291
-0.00220255,0.842361
-0.0022025,0.841679
-0.00220245,0.842051
-0.0022024,0.840625
-0.00220235,0.840315
-0.0022023,0.840315
-0.00220225,0.83988
-0.0022022,0.83988
-0.00220215,0.839756
-0.0022021,0.839136
-0.00220205,0.838144
-0.002202,0.839136
-0.00220195,0.838268
-0.0022019,0.837338
-0.00220185,0.838268
-0.0022018,0.83771
-0.00220175,0.838144
-0.0022017,0.838578
-0.00220165,0.837648
-0.0022016,0.837524
-0.00220155,0.838702
-0.0022015,0.83833
-0.00220145,0.839074
-0.0022014,0.840129
-0.00220135,0.840625
-0.0022013,0.840439
-0.00220125,0.841245
-0.0022012,0.842051
-0.00220115,0.842733
-0.0022011,0.843849
-0.00220105,0.845089
-0.002201,0.845772
-0.00220095,0.847198
-0.0022009,0.847818
-0.00220085,0.84819
-0.0022008,0.85098
-0.00220075,0.851043
-0.0022007,0.852035
-0.00220065,0.854701
-0.0022006,0.855383
-0.00220055,0.856562
-0.0022005,0.85836
-0.00220045,0.860592
-0.0022004,0.860902
-0.00220035,0.862515
-0.0022003,0.864561
-0.00220025,0.865677
-0.0022002,0.868158
-0.00220015,0.870266
-0.0022001,0.870576
-0.00220005,0.873181
-0.0022,0.874793
-0.00219995,0.877087
-0.0021999,0.878576
-0.00219985,0.880436
-0.0021998,0.882172
-0.00219975,0.885273
-0.0021997,0.886265
-0.00219965,0.887257
-0.0021996,0.890668
-0.00219955,0.892032
-0.0021995,0.89321
-0.00219945,0.896063
-0.0021994,0.898791
-0.00219935,0.899907
-0.0021993,0.901334
-0.00219925,0.903194
-0.0021992,0.905178
-0.00219915,0.907039
-0.0021991,0.909023
-0.00219905,0.910449
-0.002199,0.912992
-0.00219895,0.915348
-0.0021989,0.915844
-0.00219885,0.918015
-0.0021988,0.919875
-0.00219875,0.920867
-0.0021987,0.921983
-0.00219865,0.92496
-0.0021986,0.925828
-0.00219855,0.927812
-0.0021985,0.928929
-0.00219845,0.930107
-0.0021984,0.932029
-0.00219835,0.933083
-0.0021983,0.93482
-0.00219825,0.936618
-0.0021982,0.938044
-0.00219815,0.938912
-0.0021981,0.940525
-0.00219805,0.942509
-0.002198,0.942633
-0.00219795,0.944493
-0.0021979,0.945796
-0.00219785,0.947656
-0.0021978,0.948958
-0.00219775,0.94995
-0.0021977,0.951501
-0.00219765,0.952307
-0.0021976,0.953485
-0.00219755,0.954725
-0.0021975,0.956028
-0.00219745,0.957578
-0.0021974,0.95888
-0.00219735,0.959872
-0.0021973,0.960926
-0.00219725,0.962415
-0.0021972,0.963593
-0.00219715,0.964399
-0.0021971,0.965515
-0.00219705,0.967624
-0.002197,0.968306
-0.00219695,0.970042
-0.0021969,0.970104
-0.00219685,0.971344
-0.0021968,0.973639
-0.00219675,0.974135
-0.0021967,0.974755
-0.00219665,0.977173
-0.0021966,0.97798
-0.00219655,0.97922
-0.0021965,0.97984
-0.00219645,0.981328
-0.0021964,0.982506
-0.00219635,0.983313
-0.0021963,0.984491
-0.00219625,0.986909
-0.0021962,0.987467
-0.00219615,0.987777
-0.0021961,0.989514
-0.00219605,0.990382
-0.002196,0.991622
-0.00219595,0.993544
-0.0021959,0.994599
-0.00219585,0.996025
-0.0021958,0.996893
-0.00219575,0.997575
-0.0021957,0.998319
-0.00219565,1.00024
-0.0021956,1.00105
-0.00219555,1.00192
-0.0021955,1.00384
-0.00219545,1.0052
-0.0021954,1.00551
-0.00219535,1.00657
-0.0021953,1.00799
-0.00219525,1.00843
-0.0021952,1.00936
-0.00219515,1.01091
-0.0021951,1.01165
-0.00219505,1.01314
-0.002195,1.01364
-0.00219495,1.01469
-0.0021949,1.01574
-0.00219485,1.01655
-0.0021948,1.01729
-0.00219475,1.01959
-0.0021947,1.01996
-0.00219465,1.02052
-0.0021946,1.02201
-0.00219455,1.02381
-0.0021945,1.02381
-0.00219445,1.02517
-0.0021944,1.02709
-0.00219435,1.02691
-0.0021943,1.02833
-0.00219425,1.02908
-0.0021942,1.03106
-0.00219415,1.03187
-0.0021941,1.03224
-0.00219405,1.03416
-0.002194,1.03596
-0.00219395,1.03701
-0.0021939,1.03819
-0.00219385,1.03968
-0.0021938,1.04055
-0.00219375,1.04235
-0.0021937,1.04272
-0.00219365,1.04446
-0.0021936,1.04545
-0.00219355,1.04743
-0.0021935,1.04898
-0.00219345,1.05004
-0.0021934,1.05097
-0.00219335,1.0532
-0.0021933,1.05407
-0.00219325,1.05587
-0.0021932,1.05742
-0.00219315,1.0589
-0.0021931,1.05959
-0.00219305,1.06188
-0.002193,1.06325
-0.00219295,1.06467
-0.0021929,1.06535
-0.00219285,1.06759
-0.0021928,1.06864
-0.00219275,1.07044
-0.0021927,1.0718
-0.00219265,1.07267
-0.0021926,1.07497
-0.00219255,1.07583
-0.0021925,1.07726
-0.00219245,1.07937
-0.0021924,1.07993
-0.00219235,1.08117
-0.0021923,1.08272
-0.00219225,1.08377
-0.0021922,1.08545
-0.00219215,1.087
-0.0021921,1.08904
-0.00219205,1.08923
-0.002192,1.0914
-0.00219195,1.09214
-0.0021919,1.09295
-0.00219185,1.09518
-0.0021918,1.09555
-0.00219175,1.09673
-0.0021917,1.09779
-0.00219165,1.09958
-0.0021916,1.10101
-0.00219155,1.10151
-0.0021915,1.10349
-0.00219145,1.10436
-0.0021914,1.10597
-0.00219135,1.10808
-0.0021913,1.10777
-0.00219125,1.11019
-0.0021912,1.11118
-0.00219115,1.11236
-0.0021911,1.11372
-0.00219105,1.11533
-0.002191,1.11583
-0.00219095,1.118
-0.0021909,1.11881
-0.00219085,1.12054
-0.0021908,1.12228
-0.00219075,1.12309
-0.0021907,1.12358
-0.00219065,1.12606
-0.0021906,1.12712
-0.00219055,1.12811
-0.0021905,1.12997
-0.00219045,1.13084
-0.0021904,1.1327
-0.00219035,1.13388
-0.0021903,1.13375
-0.00219025,1.13691
-0.0021902,1.1376
-0.00219015,1.1389
-0.0021901,1.14064
-0.00219005,1.14262
-0.00219,1.14318
-0.00218995,1.14436
-0.0021899,1.14591
-0.00218985,1.14752
-0.0021898,1.14956
-0.00218975,1.15074
-0.0021897,1.15167
-0.00218965,1.15285
-0.0021896,1.1544
-0.00218955,1.15601
-0.0021895,1.15688
-0.00218945,1.15849
-0.0021894,1.16011
-0.00218935,1.16178
-0.0021893,1.16358
-0.00218925,1.16395
-0.0021892,1.16525
-0.00218915,1.15818
-0.0021891,1.12364
-0.00218905,1.05878
-0.002189,0.957206
-0.00218895,0.828346
-0.0021889,0.666311
-0.00218885,0.499563
-0.0021888,0.334489
-0.00218875,0.198002
-0.0021887,0.0817309
-0.00218865,-0.00322454
-0.0021886,-0.0545699
-0.00218855,-0.0701347
-0.0021885,-0.0571743
-0.00218845,-0.00806142
-0.0021884,0.0731733
-0.00218835,0.173942
-0.0021883,0.264044
-0.00218825,0.32959
-0.0021882,0.371261
-0.00218815,0.38788
-0.0021881,0.375788
-0.00218805,0.341062
-0.002188,0.301995
-0.00218795,0.252696
-0.0021879,0.199614
-0.00218785,0.147711
-0.0021878,0.101326
-0.00218775,0.0693906
-0.0021877,0.0530817
-0.00218765,0.0498571
-0.0021876,0.06567
-0.00218755,0.09897
-0.0021875,0.148641
-0.00218745,0.201413
-0.0021874,0.2442
-0.00218735,0.277314
-0.0021873,0.293623
-0.00218725,0.296476
-0.0021872,0.289097
-0.00218715,0.270927
-0.0021871,0.246495
-0.00218705,0.221442
-0.002187,0.198188
-0.00218695,0.177848
-0.0021869,0.161539
-0.00218685,0.15292
-0.0021868,0.153726
-0.00218675,0.162283
-0.0021867,0.177662
-0.00218665,0.197072
-0.0021866,0.216977
-0.00218655,0.234589
-0.0021865,0.249409
-0.00218645,0.258463
-0.0021864,0.262556
-0.00218635,0.259269
-0.0021863,0.25468
-0.00218625,0.247487
-0.0021862,0.238743
-0.00218615,0.229504
-0.0021861,0.223303
-0.00218605,0.217784
-0.002186,0.216047
-0.00218595,0.217908
-0.0021859,0.220202
-0.00218585,0.226527
-0.0021858,0.234341
-0.00218575,0.24141
-0.0021857,0.249347
-0.00218565,0.254122
-0.0021856,0.258339
-0.00218555,0.260819
-0.0021855,0.261315
-0.00218545,0.259951
-0.0021854,0.258587
-0.00218535,0.257347
-0.0021853,0.254494
-0.00218525,0.253316
-0.0021852,0.252324
-0.00218515,0.2522
-0.0021851,0.254308
-0.00218505,0.257161
-0.002185,0.259765
-0.00218495,0.263796
-0.0021849,0.266338
-0.00218485,0.269625
-0.0021848,0.272229
-0.00218475,0.272974
-0.0021847,0.27409
-0.00218465,0.276446
-0.0021846,0.27688
-0.00218455,0.276384
-0.0021845,0.277314
-0.00218445,0.277252
-0.0021844,0.276942
-0.00218435,0.278431
-0.0021843,0.278927
-0.00218425,0.280415
-0.0021842,0.282833
-0.00218415,0.284198
-0.0021841,0.286306
-0.00218405,0.287546
-0.002184,0.288786
-0.00218395,0.289779
-0.0021839,0.291701
-0.00218385,0.292941
-0.0021838,0.293437
-0.00218375,0.295112
-0.0021837,0.296166
-0.00218365,0.296042
-0.0021836,0.296786
-0.00218355,0.297716
-0.0021835,0.297282
-0.00218345,0.30001
-0.0021834,0.301809
-0.00218335,0.301623
-0.0021833,0.303917
-0.00218325,0.304661
-0.0021832,0.305778
-0.00218315,0.307452
-0.0021831,0.308258
-0.00218305,0.309622
-0.002183,0.310676
-0.00218295,0.312289
-0.0021829,0.312351
-0.00218285,0.313715
-0.0021828,0.313839
-0.00218275,0.314583
-0.0021827,0.316443
-0.00218265,0.317746
-0.0021826,0.318242
-0.00218255,0.319358
-0.0021825,0.32066
-0.00218245,0.321156
-0.0021824,0.323079
-0.00218235,0.324195
-0.0021823,0.324505
-0.00218225,0.327047
